min,max,average,median,p95,p99,std,throughput_rps,target_rps,total_requests,filename
4848,301026,27004.012510425353,23079.0,45136.59999999999,120756.75999999953,23439.849923460948,19.983333333333334,19.983333333333334,1199,target_rps20.00_iter01_rps19.03_lat.csv
6877,229878,29305.06850459482,26756.0,45654.600000000006,107332.51999999999,14174.636780530525,19.95,19.95,1197,target_rps20.00_iter02_rps19.95_lat.csv
6746,109448,29884.590833333332,27645.5,47908.34999999999,68156.68,10973.721004218029,20.0,20.0,1200,target_rps20.00_iter03_rps20.00_lat.csv
6424,128775,28801.687866108787,25625.5,58526.09999999995,87234.13,16655.083020599883,39.833333333333336,39.833333333333336,2390,target_rps40.00_iter01_rps39.83_lat.csv
5513,366489,28997.30904522613,26538.0,59632.000000000015,87733.38000000014,18356.722083313838,39.8,39.8,2388,target_rps40.00_iter02_rps39.80_lat.csv
6837,471668,31569.712908633697,28350.5,61989.75,92648.65000000005,19466.411371771388,39.766666666666666,39.766666666666666,2386,target_rps40.00_iter03_rps39.77_lat.csv
5334,284387,33200.28563714903,27695.0,75863.95,106029.62999999989,23018.771166908587,61.733333333333334,61.733333333333334,3704,target_rps60.00_iter01_rps61.73_lat.csv
5886,159997,33265.65075512406,28723.5,73177.65,105932.11999999995,21008.256431931644,61.8,61.8,3708,target_rps60.00_iter02_rps61.80_lat.csv
6000,579182,34138.28110599078,29070.0,72384.4,109231.55999999992,25477.09304611975,61.483333333333334,61.483333333333334,3689,target_rps60.00_iter03_rps61.48_lat.csv
5689,436303,39252.12885326757,34275.0,84361.0,113349.80000000072,24510.071978795066,81.1,81.1,4866,target_rps80.00_iter01_rps81.10_lat.csv
5460,184095,33911.09406952965,28666.0,75292.05,104100.52999999996,21290.559119165773,81.5,81.5,4890,target_rps80.00_iter02_rps81.50_lat.csv
5444,496785,38024.406897967565,31689.0,86939.5,133033.90000000046,27997.481904755088,81.18333333333334,81.18333333333334,4871,target_rps80.00_iter03_rps81.18_lat.csv
5876,575321,42401.54510690075,36900.0,89424.4,134713.71999999974,29648.779171064176,95.88333333333334,95.88333333333334,5753,target_rps100.00_iter01_rps95.88_lat.csv
5812,261699,39829.37426496022,33239.5,91145.79999999993,126558.84999999987,26059.84971253277,96.36666666666666,96.36666666666666,5782,target_rps100.00_iter02_rps96.37_lat.csv
5629,201646,38579.46350301985,33779.0,82598.20000000001,115293.72000000004,23504.443056572523,96.58333333333333,96.58333333333333,5795,target_rps100.00_iter03_rps96.58_lat.csv
7366,445207,49200.40354133942,42680.0,105510.69999999998,152535.4199999999,31643.15109566547,116.71666666666667,116.71666666666667,7003,target_rps120.00_iter01_rps116.71_lat.csv
5994,262631,47017.25877318117,40371.0,103080.55,149758.2,30290.441617618966,116.83333333333333,116.83333333333333,7010,target_rps120.00_iter02_rps116.83_lat.csv
6150,385265,43930.30478340624,37511.0,95890.49999999999,135435.32000000004,28271.237888491196,118.11666666666666,118.11666666666666,7087,target_rps120.00_iter03_rps118.09_lat.csv
5250,566227,48488.95666791184,41492.0,105740.5,152391.5,34189.542475725015,133.85,133.85,8031,target_rps140.00_iter01_rps133.81_lat.csv
5538,566788,55543.7871394078,47307.0,125148.99999999999,196025.8799999999,39269.802230577596,131.15,131.15,7869,target_rps140.00_iter02_rps131.15_lat.csv
5843,653756,45883.41903427188,38817.0,99320.59999999996,149478.27999999953,30584.220462863428,130.81666666666666,130.81666666666666,7849,target_rps140.00_iter03_rps130.72_lat.csv
5593,528554,59854.55798090041,52518.5,127295.25,178411.99999999962,36943.65500102636,146.6,146.6,8796,target_rps160.00_iter01_rps146.59_lat.csv
6272,430040,59150.706232132645,52276.0,123739.4,181586.87999999995,35241.06502524718,145.75,145.75,8745,target_rps160.00_iter02_rps145.74_lat.csv
6117,607459,55486.96020179372,47952.0,122893.19999999998,172080.93999999986,35723.16493633031,148.66666666666666,148.66666666666666,8920,target_rps160.00_iter03_rps148.66_lat.csv
6714,493843,69170.07198482429,60999.5,146906.5,206590.20000000016,41874.35274986776,166.93333333333334,166.93333333333334,10016,target_rps180.00_iter01_rps166.93_lat.csv
6094,598013,71093.29880715706,59013.5,164426.29999999987,241910.02,50389.22355380214,167.66666666666666,167.66666666666666,10060,target_rps180.00_iter02_rps167.66_lat.csv
5679,810669,72006.1343371138,60894.0,169416.59999999995,248062.46999999988,51178.410587148675,170.46666666666667,170.46666666666667,10228,target_rps180.00_iter03_rps170.40_lat.csv
6964,665020,75128.78076379067,64240.0,163775.04999999996,247125.37000000058,49407.38007135249,164.96666666666667,164.96666666666667,9898,target_rps200.00_iter01_rps164.95_lat.csv
5927,577292,65712.04716888233,56946.0,144598.49999999997,204320.23999999964,43469.48865111714,169.25,169.25,10155,target_rps200.00_iter02_rps169.25_lat.csv
5723,557555,69273.49980162666,57820.5,154809.29999999993,266986.5800000009,53201.995758070836,168.03333333333333,168.03333333333333,10082,target_rps200.00_iter03_rps167.97_lat.csv
7885,499751,84602.99686971235,72435.5,188793.54999999993,288053.01999999967,55979.59851814647,197.0,197.0,11820,target_rps220.00_iter01_rps197.00_lat.csv
5787,482303,86736.37077131259,76890.0,183975.65000000005,253305.6300000005,52304.877976925185,197.06666666666666,197.06666666666666,11824,target_rps220.00_iter02_rps197.05_lat.csv
7492,475979,94694.98276456395,81793.0,209823.4,303971.86999999994,59835.193278987244,193.4,193.4,11604,target_rps220.00_iter03_rps193.34_lat.csv
7638,621165,93049.8510305244,80293.0,204127.7,281745.36000000016,56982.7718283106,191.65,191.65,11499,target_rps240.00_iter01_rps191.58_lat.csv
6503,725746,89693.51032644903,73752.0,214207.8,323209.41000000003,64042.55780282443,200.13333333333333,200.13333333333333,12008,target_rps240.00_iter02_rps200.13_lat.csv
7253,711745,79913.0091568763,69984.5,167222.75,229707.0,48904.83779046223,192.93333333333334,192.93333333333334,11576,target_rps240.00_iter03_rps192.92_lat.csv
8048,1092439,137111.59710304113,116307.0,309792.49999999977,469376.7800000001,91541.62084651741,242.78333333333333,242.78333333333333,14567,target_rps260.00_iter01_rps242.78_lat.csv
9647,664960,134206.0292088964,114675.0,301387.04999999993,425361.75000000006,84525.15683881615,236.8,236.8,14208,target_rps260.00_iter02_rps236.79_lat.csv
6207,864434,136336.4261191269,109723.0,331205.3999999999,540064.2200000003,99164.02631775958,225.25,225.25,13515,target_rps260.00_iter03_rps225.21_lat.csv
6381,742169,107704.32639735955,90244.0,246271.79999999996,360481.2799999986,72610.1856346644,232.28333333333333,232.28333333333333,13937,target_rps280.00_iter01_rps232.26_lat.csv
8066,791755,127846.02386412499,106610.0,300041.2999999997,463541.5199999992,89647.63887371735,232.56666666666666,232.56666666666666,13954,target_rps280.00_iter02_rps232.56_lat.csv
9706,628219,123887.82659713169,109569.0,255123.25,334687.8500000004,68441.40652182075,230.1,230.1,13806,target_rps280.00_iter03_rps230.06_lat.csv
8114,873493,134770.20891187305,116161.0,291753.0,428717.3,84332.73965435129,235.26666666666668,235.26666666666668,14116,target_rps300.00_iter01_rps235.21_lat.csv
6842,799341,130722.48164131588,106396.0,304543.49999999994,417851.53999999986,88425.60689775897,235.58333333333334,235.58333333333334,14135,target_rps300.00_iter02_rps235.58_lat.csv
9277,718953,121006.78440002886,103261.0,269410.29999999976,371310.4,74626.15067446463,230.98333333333332,230.98333333333332,13859,target_rps300.00_iter03_rps230.98_lat.csv
10828,789545,147997.29239130433,125909.5,320905.85,465770.1499999994,91889.55909417332,245.33333333333334,245.33333333333334,14720,target_rps320.00_iter01_rps245.24_lat.csv
8589,601288,119500.31518477864,101437.0,263635.99999999977,367540.16000000015,75245.45249315395,227.75,227.75,13665,target_rps320.00_iter02_rps227.73_lat.csv
7159,645398,129901.55757360766,112260.0,292720.69999999995,414350.87999999925,81519.67989838369,234.91666666666666,234.91666666666666,14095,target_rps320.00_iter03_rps234.90_lat.csv
9429,1119583,207527.7367440067,170417.0,487062.89999999997,684590.76,143038.53204112416,259.31666666666666,259.31666666666666,15559,target_rps340.00_iter01_rps259.25_lat.csv
10938,1356859,185668.1087959995,157557.0,414510.95,589161.6100000002,123434.24920276404,259.96666666666664,259.96666666666664,15598,target_rps340.00_iter02_rps259.65_lat.csv
11981,1181179,215460.10591180436,178797.0,495031.49999999965,800268.0399999989,150114.17515699926,259.65,259.65,15579,target_rps340.00_iter03_rps259.67_lat.csv
6933,1047002,186056.04980456436,160219.5,405795.49999999994,590195.5199999996,117154.41006721156,264.3666666666667,264.3666666666667,15862,target_rps360.00_iter01_rps264.34_lat.csv
8257,896647,216962.2123448934,186947.0,483374.49999999994,621334.3600000001,135006.68974032238,261.9166666666667,261.9166666666667,15715,target_rps360.00_iter02_rps261.74_lat.csv
9939,1780858,195088.9878917379,168157.5,425835.6,609227.7899999997,124490.0880732162,257.4,257.4,15444,target_rps360.00_iter03_rps257.22_lat.csv
9451,1424022,223339.39100122653,178157.0,543071.5,752466.3000000002,156130.8951751315,258.18333333333334,258.18333333333334,15491,target_rps380.00_iter01_rps258.17_lat.csv
8865,896944,199786.05642241097,168834.0,446585.3999999998,584493.1999999993,123606.97594390302,253.15,253.15,15189,target_rps380.00_iter02_rps252.45_lat.csv
9491,1178131,207474.7840223246,172015.0,483586.1999999992,821833.0800000001,147641.88620714442,256.81666666666666,256.81666666666666,15409,target_rps380.00_iter03_rps256.74_lat.csv
6751,1693312,213437.4106200318,169486.0,518737.1999999999,887052.1600000004,167282.60598982053,262.0833333333333,262.0833333333333,15725,target_rps400.00_iter01_rps261.71_lat.csv
8296,1164296,190854.3251923077,155115.0,459486.89999999997,639305.2600000001,135745.94150542564,260.0,260.0,15600,target_rps400.00_iter02_rps259.85_lat.csv
7985,1632306,208751.7377027988,165968.0,514891.5,805247.2999999984,156570.9703163892,257.85,257.85,15471,target_rps400.00_iter03_rps257.79_lat.csv
8580,1930638,246068.85351231592,190236.5,575947.75,1343079.0999999982,214402.73395226526,255.76666666666668,255.76666666666668,15346,target_rps420.00_iter01_rps255.65_lat.csv
8059,1057196,188662.1076710708,150713.0,463783.99999999994,675319.1599999995,137709.3771377406,253.55,253.55,15213,target_rps420.00_iter02_rps253.23_lat.csv
8529,888992,209893.20506525392,177516.0,480587.69999999995,629961.1699999999,133408.3892125978,257.96666666666664,257.96666666666664,15478,target_rps420.00_iter03_rps257.84_lat.csv
8533,1222351,210033.81481243164,167054.0,516207.0,727321.2000000007,151232.66579523947,259.01666666666665,259.01666666666665,15541,target_rps440.00_iter01_rps259.00_lat.csv
6428,885681,180378.24013666838,142947.0,453612.04999999976,640672.2299999988,131838.87692828404,258.53333333333336,258.53333333333336,15512,target_rps440.00_iter02_rps258.36_lat.csv
9037,1231913,192975.05282896865,156655.0,459046.1999999999,753605.4400000006,141013.5678717796,257.75,257.75,15465,target_rps440.00_iter03_rps257.76_lat.csv
10039,1458284,254718.0633671033,202828.0,618264.7999999986,1021064.7599999999,193210.1469334365,258.28333333333336,258.28333333333336,15497,target_rps460.00_iter01_rps258.02_lat.csv
8465,1318505,237923.43710691825,187214.5,599458.1999999994,782971.2900000005,172156.10196069023,259.7,259.7,15582,target_rps460.00_iter02_rps259.50_lat.csv
11166,1467944,252034.89642344342,200591.0,603298.4499999996,856276.6899999978,178752.43122336757,255.36666666666667,255.36666666666667,15322,target_rps460.00_iter03_rps255.23_lat.csv
14243,1225552,237224.07413391935,206377.5,519149.5499999998,679058.1999999998,141788.66780249143,257.8666666666667,257.8666666666667,15472,target_rps480.00_iter01_rps257.63_lat.csv
9356,935135,202812.61681341988,174594.0,450249.8999999999,636216.86,126560.21538211177,259.31666666666666,259.31666666666666,15559,target_rps480.00_iter02_rps259.30_lat.csv
9133,1153762,202191.60599168183,165663.5,474306.4999999999,688878.9599999983,140794.87119970509,256.46666666666664,256.46666666666664,15388,target_rps480.00_iter03_rps256.40_lat.csv
8674,879499,226336.59616388308,190314.5,518640.6,708274.9699999997,149081.05317375038,255.46666666666667,255.46666666666667,15328,target_rps500.00_iter01_rps255.46_lat.csv
8461,1034162,203634.08636628094,178725.0,432340.19999999995,625397.84,123387.73094043547,257.81666666666666,257.81666666666666,15469,target_rps500.00_iter02_rps257.80_lat.csv
9633,1109699,230935.60115190785,191025.0,556158.6999999994,793571.6399999999,158408.32108096013,254.65,254.65,15279,target_rps500.00_iter03_rps254.44_lat.csv
